conversation_id,turn_no,utterance,new_agent_reply,Gemma Single Response,PPL,BLEU-2,BERTScore-F1,Distinct-2,ROUGE-1
15,3,"Sorry, sir, we can go up to $16,600 but not to $50,000.","You are making a quick decision. We are offering the best package that includes all thrilling activities. You have two options: either increase your budget or choose the package for $19,700.","Certainly. $16,600 is our best offer.",94.471,0.001,0.55,1.0,0.103
15,5,"I cannot go any higher. I will choose the $19,700 tour package.","I'm sorry, sir, but I cannot accommodate your request. May I propose the package for $19,700?","Okay, excellent choice! Let's confirm your booking for the $19,700 tour package.",36.762,0.034,0.567,1.0,0.375
15,7,"I'm sorry, but I cannot go higher than the budget you are asking.",I really appreciate your time; we will close the deal.,"Okay, let's proceed with the $19,700 package then.",41.449,0.033,0.423,1.0,0.1
16,1,"Hello, I want to buy the package. What will be the cost of Mountain Resort?","The package will only cost you $40,000.",The Mountain Resort package starts at $1500 per person.,66.791,0.053,0.612,1.0,0.235
16,3,"Sorry, sir, I cannot afford the complete package. How about $16,000?","Sir, we cannot go down to $16,000, but we can offer you this package for $19,000.","Okay, let's see what we can do.",10.789,0.06,0.367,1.0,0.154
16,5,"I want this package, but I cannot increase my budget. Let??ª?s close this deal at $16,400.","Well, we can close the deal at that price. Thank you.","Okay, let's see what we can do. How about $17,000?",11.363,0.135,0.462,1.0,0.174
17,1,Hi! I am interested in buying the Adventure Trekking Expedition. Could you please tell me the price of this package?,"This package offers many luxurious amenities, including porter services for carrying heavy bags, photography equipment rental, camping gear, transportation to and from the trekking location, and guided trekking. This will only cost you $22,000.","Certainly! The Adventure Trekking Expedition costs $2,500 per person.",85.734,0.0,0.554,1.0,0.133
17,3,Please remove the porter service for carrying heavy bags since I am not very tired.,"I suggest you go with the photography equipment rental option. We have reduced the price from $45,000 to $30,800, resulting in a $18,200 discount for you.","Okay, I’ve removed the porter service. The price is now $20,000.",41.713,0.011,0.635,1.0,0.238
17,5,"No, I??ª?d like to use my own camera.",Thank you for your consent. We will remove the point-and-shoot camera from the amenities.,"Okay, noted. The price will be $30,800.",45.275,0.018,0.391,1.0,0.167
17,7,"This is great, but please also remove the binoculars and walking safari guide.","Sir, I understand, but unfortunately, we cannot remove those amenities from the package.","Okay, I’ve removed the binoculars and walking safari guide. The final price is $28,000.",66.337,0.023,0.455,1.0,0.207
17,9,"I think $24,200 is reasonable, but we cannot go below this amount.","Sir, I would recommend adding the camping gear amenity, which will bring the tour cost to $27,800. Would you be interested?","Okay, let's proceed with $24,200.",34.53,0.0,0.485,1.0,0.0
17,11,"No, it is not required.",Thank you for your agreement; I have removed it.,"Okay, $24,200 it is.",79.95,0.0,0.342,1.0,0.143
17,13,"Our budget is $24,200, and we cannot go below this amount.",The terms are fair to me. Let??ª?s close the deal.,"Okay, $24,200 it is. Let’s confirm the final package details.",34.397,0.033,0.452,1.0,0.261
18,1,Hey! I want to buy this package. What will be the cost of the Capture the Moments Photography Tour?,"This package will cost you $4,999. It offers a wide range of amenities like Drone Photography Assistance, Post-processing and Editing Sessions, Photography Gear Rental, Review Sessions, Editing Space, and Photography Exhibitions, providing you with a thrilling experience.",It’s $799 for a single person and $1299 for a couple.,10.266,0.005,0.442,0.9,0.157
18,3,Do we have any good place to stay on the Capture the Moments Photography Tour?,"The package includes services such as Accommodation, Transportation, Meals, and Photography Workshops.","Yes, we have several hotels available, starting from $250 per night.",20.675,0.0,0.433,1.0,0.0
18,5,I need a drone to capture pictures. Please add Drone Photography Assistance.,"Ok, thanks. After adding Drone Photography Assistance, the final cost of the tour will be $14,200.","Okay, I’ve added Drone Photography Assistance to your package. Is there anything else?",147.213,0.09,0.512,1.0,0.258
18,7,Could you tell me how the Photography Tour will be organized?,"Hello, I am a travel agent and have carefully planned this package for you. You will take pictures of your journey and share them with family and friends. I've booked a luxury hotel, and you will also get meals at this hotel.","It includes accommodation, transportation, meals, photography workshops, and drone photography assistance.",116.131,0.002,0.455,1.0,0.074
18,9,I do not like reviews. Please remove the amenity Review Sessions from the package.,"It??ª?s fine if you want to remove the Review Sessions, but I recommend adding Photography Gear Rental, which keeps the tour cost at $14,200.","Okay, I’ve removed Review Sessions. The final cost is $14,199.",104.549,0.012,0.625,1.0,0.368
18,11,"No, I do not want to add Photography Gear Rental as a service.",Thanks for your consent. We will remove Photography Gear Rental as a service.,"Okay, let's proceed without Photography Gear Rental. The final cost remains $14,200.",96.736,0.113,0.547,1.0,0.222
18,13,Could you please tell me what meals are available on the Capture the Moments Photography Tour?,"Yes, sir, this package will offer you lunch and dinner.","Breakfast, lunch, and dinner are included.",25.379,0.03,0.51,1.0,0.375
18,15,"Can you give us a discount? Please, I do not want the full package.","Sir, we have this special offer. You will only pay $14,100, which is our special offer. Please take it.","Certainly, let’s see what discounts we can offer.",208.59,0.015,0.436,1.0,0.138
18,17,"I have seen this package already. I know this tour package. I will take it for $12,000. Please confirm.",I am happy to inform you that I have accepted your bid. I am waiting for your acceptance. Thanks.,"Confirmed. $12,000 it is.",73.712,0.0,0.367,1.0,0.0
19,1,Hey! I want to know more about the Family Adventure Expedition: Fun for Everyone. Can you tell me the price and facilities?,"Sir, this package is perfect for you and your family. The package offers amenities like Family-Friendly Excursions, Sightseeing Tours, Children's Activity Programs and Supervision, Photography Services to Capture Family Moments, White Water Rafting Expedition, Zip Lining and Aerial Adventure, Nature Hiking, and Wildlife Exploration, which will make you feel comfortable and enjoyable with your family.","Certainly! The Family Adventure Expedition costs $2,500 per person and includes all meals, accommodation, and guided activities. It features a kids' club, swimming pool, and nature trails.",20.357,0.009,0.587,1.0,0.212
19,3,What about the accommodation facility in Family Adventure Expedition: Fun for Everyone?,"Sir, this package offers a range of amenities like Family-Friendly Excursions, Sightseeing Tours, Children's Activity Programs and Supervision, Photography Services to Capture Family Moments, White Water Rafting Expedition, Zip Lining and Aerial Adventure, Nature Hiking, and Wildlife Exploration, which will provide you with lots of adventurous joy and thrilling experiences.",We offer comfortable family suites with ample space and kid-friendly amenities.,60.798,0.001,0.57,1.0,0.188
19,5,"Can you negotiate on the rates so that I can buy this package for $6,100?","It will cost $8,100. We are not offering any concessions.",Let me check on that for you.,139.176,0.0,0.326,1.0,0.0
19,7,"Okay. Let's close this deal for $8,100.",Thanks for your consideration. I can close the deal with acceptance. Thank you.,Great! Let me finalize the booking for you.,54.241,0.039,0.489,1.0,0.286
20,1,Can I do language classes in the Education Tour?,"This package will provide you with Language Classes for learning, and you can also do Educational Visits while enjoying the tour.","Yes, absolutely! We offer language classes as part of our Education Tours.",126.541,0.0,0.553,1.0,0.242
20,3,"This is not what I am looking for. I am only looking for accommodation. I cannot pay more than $15,200.","I think I can offer you the package for $17,800. You can have it for $17,800.","I understand. Let me check for accommodation options within your budget of $15,200.",56.065,0.028,0.591,1.0,0.125
20,5,"$17,800 is too much for me. Let's close this in $15,200.",Thanks for your time. I will book the ticket for you.,"Okay, let’s see what we can do.",15.918,0.0,0.355,1.0,0.0
21,1,"Hey!, I want to buy this package, what will be the cost of Majestic Mountains Retreat?",The price of the package is $5000.,"It's $2,500 per person.",19.1,0.0,0.601,1.0,0.0
21,3,What all we will do in Adventure Trekking Expedition?,"You will experience trekking to and from base camp, camping with camping gear. You will have a great chance to photograph wildlife during day and night safari. You will also enjoy a hot air balloon safari to get a panoramic bird's eye view of the jungle.","You’ll experience guided hikes, river rafting, and wildlife spotting.",70.072,0.001,0.607,1.0,0.14
